name,artist,album,spotify_id,duration_ms,explicit,uri,primary_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Poor Man's Shangri-La,Ry Cooder,Chávez Ravine,7dcSlYacFNyZThu97HdZLZ,325826,False,spotify:track:7dcSlYacFNyZThu97HdZLZ,Unknown,0.432,0.573,5,-13.207,1,0.0417,0.51,0.000423,0.269,0.772,168.199,4
Night Stroll,DāM-FunK,LA Series 7,2ewWADfw38mrmvpwAySrje,323970,False,spotify:track:2ewWADfw38mrmvpwAySrje,Unknown,0.759,0.657,6,-8.137,0,0.0453,0.252,0.884,0.124,0.918,104.109,4
Breadcrumbs,Deca,The Ocean,7tmfrvAm84ntXtwbn1ybgt,179391,False,spotify:track:7tmfrvAm84ntXtwbn1ybgt,Unknown,0.635,0.747,10,-6.951,1,0.355,0.694,0.00221,0.1,0.846,83.305,4
Clint Eastwood,Trey Anastasio,Traveler,64lGOBE0UWUkRXOzMP7Lmr,224080,False,spotify:track:64lGOBE0UWUkRXOzMP7Lmr,Unknown,0.64,0.632,8,-6.363,1,0.11,0.025,5.07e-05,0.22,0.346,81.968,4
Acidhead,The John Scofield Band,Überjam,00bWy6eY1fe6VV3nkrOgFv,393000,False,spotify:track:00bWy6eY1fe6VV3nkrOgFv,Unknown,0.695,0.574,7,-9.769,1,0.0419,0.00506,0.658,0.252,0.358,87.981,4
Go Je Je,Antibalas,Government Magic,1dDFysERIfgY3zxVpkCTLI,398120,False,spotify:track:1dDFysERIfgY3zxVpkCTLI,Unknown,0.608,0.905,9,-5.974,1,0.0632,0.191,0.84,0.137,0.6,79.05,4
Psyche's Dagger,Fly Golden Eagle,Swagger,3nYFh1YqIzXibyCB7edcNB,250586,False,spotify:track:3nYFh1YqIzXibyCB7edcNB,Unknown,0.348,0.882,2,-3.766,1,0.0649,0.00273,1.68e-05,0.422,0.64,165.845,4
San Francisco Knights,People Under The Stairs,The Next Step,0msneWUDfYKAGrifwEDhtl,271080,True,spotify:track:0msneWUDfYKAGrifwEDhtl,Unknown,0.749,0.839,1,-9.173,0,0.231,0.0364,0,0.134,0.64,87.587,4
Booth Love,Umphrey's McGee,Death By Stereo,38y1FAuFLEWDevWnudsqVJ,219733,False,spotify:track:38y1FAuFLEWDevWnudsqVJ,Unknown,0.708,0.634,9,-5.202,0,0.0305,0.299,0.0532,0.0798,0.699,94.021,4
The Bird,Anderson .Paak,Malibu,7pamxApUs3CE8t7tKmUJ6Z,217773,True,spotify:track:7pamxApUs3CE8t7tKmUJ6Z,Unknown,0.488,0.645,11,-7.226,1,0.421,0.0838,0.000355,0.154,0.595,148.733,4
Motion Animal,Crash Richard,Hardly Criminal,4yxt8q31jmPFhxicTm8QSa,221999,False,spotify:track:4yxt8q31jmPFhxicTm8QSa,Unknown,0.762,0.415,9,-7.816,1,0.0332,0.449,0.000133,0.14,0.636,106.779,4
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),5uDASfU19gDxSjW8cnCaBp,177184,True,spotify:track:5uDASfU19gDxSjW8cnCaBp,Unknown,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,4
Big Amount,2 Chainz,Daniel Son; Necklace Don,2YukSs43GglmjdcFbEF8l2,191293,True,spotify:track:2YukSs43GglmjdcFbEF8l2,Unknown,0.59,0.821,3,-4.895,0,0.275,0.0261,0,0.108,0.108,133.741,4
Just Like a Baby,Sly & The Family Stone,There's A Riot Goin' On (Expanded Edition),6Omb07SkH7gZzYkNKf1iRh,311000,False,spotify:track:6Omb07SkH7gZzYkNKf1iRh,Unknown,0.84,0.398,10,-13.419,1,0.0333,0.00891,0.361,0.0921,0.466,97.979,1
Akula Owu Onyeara,The Funkees,"Dancing Time, the Best of Eastern Nigeria's Afro Rock Exponents 1973-77 (Soundway Records)",5mpjIvDq4cgQFyZviKwSRP,448914,False,spotify:track:5mpjIvDq4cgQFyZviKwSRP,Unknown,0.701,0.701,5,-10.323,0,0.123,0.525,0.047,0.235,0.884,110.718,4
The Virus,The Halluci Nation,We Are the Halluci Nation,2YR8ESiG2UnBN8l1KCpCCm,230127,False,spotify:track:2YR8ESiG2UnBN8l1KCpCCm,Unknown,0.749,0.937,1,-7.197,1,0.143,0.0144,0.202,0.111,0.401,137.065,4
Da Supafriendz,Vast Aire,Look Mom... No Hands,5cKn5FOPz6NcdtdFoCDHEv,180226,True,spotify:track:5cKn5FOPz6NcdtdFoCDHEv,Unknown,0.52,0.926,6,-3.653,1,0.325,0.63,0,0.354,0.832,81.886,4
Mind Of A Junkie,Anders Osborne,Black Eye Galaxy,1TO4RgjyxvQenptaAMqi3w,449146,False,spotify:track:1TO4RgjyxvQenptaAMqi3w,Unknown,0.532,0.594,9,-6.638,0,0.0301,0.182,0.000837,0.116,0.331,112.03,4
Never Catch Me,Flying Lotus,You're Dead! (Deluxe Edition),7j4meQkdoe8VcvVgApCxFe,234486,False,spotify:track:7j4meQkdoe8VcvVgApCxFe,Unknown,0.526,0.936,8,-4.576,1,0.263,0.316,0.000384,0.261,0.283,81.305,4
Better Days,Graham Nash,Songs For Beginners,28s5iRbX62GZG2ReZTLKDa,230173,False,spotify:track:28s5iRbX62GZG2ReZTLKDa,Unknown,0.48,0.298,6,-13.477,1,0.0356,0.732,0.00283,0.1,0.0557,128.023,4
Brighter Future,Big Gigantic,Brighter Future,5W4FC1KKnnDJB6L7HlkcS6,227027,False,spotify:track:5W4FC1KKnnDJB6L7HlkcS6,Unknown,0.647,0.9,5,-1.901,0,0.0444,0.0367,0.000241,0.286,0.623,148.005,4
Dead Man's Tetris - Instrumental,Flying Lotus,You're Dead! (Deluxe Edition),1AUT1mb9S6CjPDZ4yDI38J,145602,False,spotify:track:1AUT1mb9S6CjPDZ4yDI38J,Unknown,0.72,0.672,11,-6.441,0,0.0569,0.0149,0.736,0.304,0.0876,119.083,4
I Shall Be Released,Jerry Garcia Band,Jerry Garcia Band,3c2bcTbRwMSszpTWa0KiRi,566493,False,spotify:track:3c2bcTbRwMSszpTWa0KiRi,Unknown,0.47,0.401,7,-16.196,1,0.0398,0.58,0.0132,0.976,0.378,114.011,4
Fiesta De Los Feos,Spam Allstars,Introducing Spam Allstars,5YiYywab5Rak5oSuzTthh2,357173,False,spotify:track:5YiYywab5Rak5oSuzTthh2,Unknown,0.745,0.81,2,-8.121,1,0.0348,0.112,0.694,0.084,0.814,96.049,4
Uptown Boys,Netherfriends,P3ace,2YouqYog7JYsVXqgxBikIi,135448,False,spotify:track:2YouqYog7JYsVXqgxBikIi,Unknown,0.6,0.644,11,-5.18,1,0.0405,0.518,0.00301,0.108,0.588,73.004,4
Turning on the Large Hadron Collider,Neat Beats,Cosmic Surgery,6tumJxsgvYRUEZMmfVtD7r,234947,False,spotify:track:6tumJxsgvYRUEZMmfVtD7r,Unknown,0.553,0.364,9,-18.344,1,0.0626,0.971,0.887,0.111,0.162,173.97,4
Floating,Jape,The Monkeys In The Zoo Have More Fun Than Me,0gwOAyMVrNKUMpl03qjxqp,255000,False,spotify:track:0gwOAyMVrNKUMpl03qjxqp,Unknown,0.719,0.958,7,-4.863,1,0.0295,0.0344,8.86e-05,0.142,0.548,94.003,4
It's A Great Day To Be Alive,Travis Tritt,Down The Road I Go,3oW6SWwGqiZSPTiAp7ZQoH,241533,False,spotify:track:3oW6SWwGqiZSPTiAp7ZQoH,Unknown,0.595,0.653,7,-4.935,1,0.0265,0.246,0,0.264,0.542,128.93,4
$ (feat. Donnie Trumpet),DRAM,Gahdamn!,3UWMvlNnUHjY48CfhvfOOg,203373,True,spotify:track:3UWMvlNnUHjY48CfhvfOOg,Unknown,0.441,0.725,1,-6.436,1,0.24,0.0578,0,0.084,0.436,105.101,4
Athens,Charlie Hunter,Baboon Strength,4LDUpjwQJWZMW9dMV4D3Az,163320,False,spotify:track:4LDUpjwQJWZMW9dMV4D3Az,Unknown,0.437,0.618,1,-9.863,1,0.0354,2.45e-05,0.8,0.133,0.732,167.996,4
I Get's My Boogie On,T Bird and the Breaks,Never Get Out of This Funk Alive,0eByS8fRy2pSmKBww6Sdmn,250408,False,spotify:track:0eByS8fRy2pSmKBww6Sdmn,Unknown,0.683,0.733,9,-5.671,0,0.039,0.0721,8.53e-06,0.819,0.719,96.633,4
Never Say No,Robby Hunter Band,Magic City Hippies,1F720pMdxXgAWm63LswHb8,196383,True,spotify:track:1F720pMdxXgAWm63LswHb8,Unknown,0.822,0.556,8,-8.877,1,0.0807,0.51,0.0215,0.113,0.925,140.031,4
Today's Your Day (Wachagonedu?),Fatlip,The Loneliest Punk,0VdtuykfOmGNeJAEBxzSqL,262321,False,spotify:track:0VdtuykfOmGNeJAEBxzSqL,Unknown,0.749,0.784,1,-3.208,1,0.287,0.0415,0,0.781,0.861,80.758,4
Montego Bay Spleen,St Germain,Tourist (Remastered),38LpbjQx5XAA95pb7AGRnE,385677,False,spotify:track:38LpbjQx5XAA95pb7AGRnE,Unknown,0.705,0.649,11,-7.742,0,0.0651,0.375,0.0102,0.099,0.74,143.625,4
Green Light,Jonwayne,Jonwayne Is Retired - EP,1SLw3yyyyaA7JVNJMCiOQK,292787,False,spotify:track:1SLw3yyyyaA7JVNJMCiOQK,Unknown,0.789,0.45,8,-9.628,0,0.401,0.0551,0.00369,0.157,0.593,141.102,4
Hurricane Season,Trombone Shorty,Backatown,10yqXWUbVgZy0XzonDOIgs,200000,False,spotify:track:10yqXWUbVgZy0XzonDOIgs,Unknown,0.758,0.816,7,-3.965,1,0.0569,0.106,0.892,0.391,0.77,99.984,4
Express Yourself,Charles Wright,Music For The Times We Live In,271NofhzcQo2QHGZ4ZGnV7,247133,False,spotify:track:271NofhzcQo2QHGZ4ZGnV7,Unknown,0.872,0.559,8,-9.498,1,0.146,0.029,0.000194,0.114,0.886,88.213,4
All The Time,Bahamas,Bahamas is Afie,40WXqoyOLAAugGmJWZU1FY,234973,False,spotify:track:40WXqoyOLAAugGmJWZU1FY,Unknown,0.711,0.468,4,-4.797,0,0.0515,0.63,0.00427,0.087,0.533,127.458,4
Good Times,The Persuasions,Street Corner Symphony,0TBTdHyA8EERqhT5UkwvDB,162560,False,spotify:track:0TBTdHyA8EERqhT5UkwvDB,Unknown,0.523,0.0906,2,-18.089,1,0.0394,0.974,0,0.301,0.569,86.178,4
Genius of Love - Live,Tom Tom Club,Genius Of Live,0mLW6NzWAJtaoDkZavZEWQ,435866,False,spotify:track:0mLW6NzWAJtaoDkZavZEWQ,Unknown,0.727,0.772,2,-5.854,1,0.115,0.118,0.000883,0.988,0.827,102.304,4
Black Cow,Steely Dan,Aja,66e2KstOkIo6V9PyDXWo3w,310226,False,spotify:track:66e2KstOkIo6V9PyDXWo3w,Unknown,0.47,0.326,2,-15.201,1,0.0555,0.183,0.00761,0.0492,0.563,188.717,4
Ganja Babe,Michael Franti & Spearhead,Chocolate Supa Highway,5lUSZJtxtSTm17PiRMsd0D,214306,True,spotify:track:5lUSZJtxtSTm17PiRMsd0D,Unknown,0.751,0.686,11,-7.181,1,0.277,0.0206,0.00695,0.414,0.712,79.911,4
Dram,Ikebe Shakedown,Stone by Stone,2z3HXHcCac7pLNPjwThKHK,243693,False,spotify:track:2z3HXHcCac7pLNPjwThKHK,Unknown,0.595,0.766,6,-8.626,0,0.0573,0.0567,0.849,0.169,0.737,149.554,4
Refuge,Ikebe Shakedown,Ikebe Shakedown,7ghNoNSn6qDD8NDqFACNSi,253026,False,spotify:track:7ghNoNSn6qDD8NDqFACNSi,Unknown,0.618,0.784,4,-7.315,0,0.0375,0.228,0.736,0.122,0.955,148.486,4
Canned Music,Dan Hicks & His Hot Licks,Original Recordings,7fQ1LfrmCEt6wXtBsW0xwG,245026,False,spotify:track:7fQ1LfrmCEt6wXtBsW0xwG,Unknown,0.606,0.199,9,-18.004,0,0.0295,0.771,7.79e-05,0.12,0.634,106.701,3
Coconut Girl,Brother Noland,Brother Noland - A Collection of His Greatest Hits,0pUh9vL0brGUJcVwEQnz1V,215266,False,spotify:track:0pUh9vL0brGUJcVwEQnz1V,Unknown,0.796,0.544,9,-14.556,1,0.0418,0.185,0,0.533,0.97,134.584,4
Bad and Boujee (feat. Lil Uzi Vert),Migos,Bad and Boujee (feat. Lil Uzi Vert),1FvU97lrWOG2NRxErh6OZz,334466,True,spotify:track:1FvU97lrWOG2NRxErh6OZz,Unknown,0.897,0.661,8,-6.2,0,0.27,0.0633,0,0.116,0.193,127.081,4
Treme Lyfe,Corey Henry,Lapeitah,2rST33YTgyqjspgwGPiRKh,257693,False,spotify:track:2rST33YTgyqjspgwGPiRKh,Unknown,0.771,0.76,1,-6.639,1,0.0851,0.417,0.000626,0.297,0.798,91.967,4
Back to Me,Moonchild,Be Free,0Y0JVqSlj8J512B5kjKekP,223026,False,spotify:track:0Y0JVqSlj8J512B5kjKekP,Unknown,0.88,0.22,1,-11.51,0,0.471,0.571,0.0437,0.125,0.812,94.112,4
It's Gonna Be A Good Day,BLO,Phases 1972-1982,3Perbj2lHtQInakz5rJcd6,259040,False,spotify:track:3Perbj2lHtQInakz5rJcd6,Unknown,0.626,0.673,10,-14.125,0,0.0369,0.0235,0.4,0.0961,0.716,100.818,4
Caroline,Aminé,Caroline,5GFDrUTLGJix84sNhjCG0g,209746,True,spotify:track:5GFDrUTLGJix84sNhjCG0g,Unknown,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,4
Jimi Thing,Dave Matthews Band,Under the Table and Dreaming (Expanded Edition),6aLZkgAUXzk1iCWYL4UVev,357173,False,spotify:track:6aLZkgAUXzk1iCWYL4UVev,Unknown,0.612,0.787,9,-6.471,1,0.0389,0.00873,1.4e-06,0.17,0.674,98.563,4
Eastwood Dub,King Tubby,King At The Control,14mL2VQTIe42uFmpnMdmVV,293817,False,spotify:track:14mL2VQTIe42uFmpnMdmVV,Unknown,0.668,0.366,8,-10.509,0,0.0415,0.0589,0.929,0.13,0.584,143.173,4
Move on Up,The Dynamics,Version Excursions,3LYPjOwZU5rw07YM5I8YRg,359213,False,spotify:track:3LYPjOwZU5rw07YM5I8YRg,Unknown,0.836,0.709,11,-9.135,0,0.0352,0.154,0.392,0.0894,0.969,145.952,4
Runnin Thru My Dreams,Sunny Levine,Hush Now,16jfJeExr91K1XNuqDjsoC,254728,False,spotify:track:16jfJeExr91K1XNuqDjsoC,Unknown,0.693,0.581,9,-9.384,0,0.0891,0.146,0.00419,0.169,0.328,75.979,4
How It Felt,Ryan Hemsworth,How It Felt,2r3HZEp88q60WQGg9jRxNy,229331,False,spotify:track:2r3HZEp88q60WQGg9jRxNy,Unknown,0.783,0.494,10,-6.517,0,0.0493,0.282,0.497,0.172,0.498,142.064,4
I'm a Ram,Al Green,Gets Next To You,00tygVu9Jqie5Vk9VqPhF5,227480,False,spotify:track:00tygVu9Jqie5Vk9VqPhF5,Unknown,0.857,0.509,11,-10.19,0,0.0704,0.228,0.421,0.142,0.868,81.221,4
Where I'm From - LP Version/2005 Digital Remaster,Digable Planets,Beyond The Spectrum - The Creamy Spy Chronicles,4UShAgh3px43McPgC28RHa,279440,True,spotify:track:4UShAgh3px43McPgC28RHa,Unknown,0.885,0.54,5,-13.907,0,0.254,0.189,3.42e-05,0.0527,0.745,98.443,4
His Love Holy Spirit,Ron Brown,In The Spirit,06BOm8xzLLQUOQErAee7Gr,314693,False,spotify:track:06BOm8xzLLQUOQErAee7Gr,Unknown,0.689,0.773,5,-5.083,0,0.143,0.38,0.000128,0.0815,0.682,93.963,4
Fever,Night Panther,Night Panther,2iRZFXX6avnZepEKyzs1kP,240545,False,spotify:track:2iRZFXX6avnZepEKyzs1kP,Unknown,0.683,0.813,7,-5.665,1,0.0274,0.00528,0.000247,0.117,0.97,103.01,4
Porque,Grupo Fantasma,Problemas,3enEisYisNVLXOF8WFpHBM,179185,False,spotify:track:3enEisYisNVLXOF8WFpHBM,Unknown,0.506,0.621,9,-7.496,1,0.0406,0.516,0.000428,0.0703,0.622,172.151,4
Cayman Review,Trey Anastasio,Trey Anastasio (U.S. Version),2XXGM19E3Zp32Tkr0S4vEA,255933,False,spotify:track:2XXGM19E3Zp32Tkr0S4vEA,Unknown,0.588,0.883,9,-7.597,1,0.0442,0.00119,0.0162,0.745,0.889,99.352,4
Come on and Move Me,Celeste Krishna,"Those Words, Those Frames",0k6hxzX5C047LD8NXHMckp,216973,False,spotify:track:0k6hxzX5C047LD8NXHMckp,Unknown,0.577,0.588,11,-7.61,0,0.0439,0.691,0.0412,0.265,0.29,149.527,4
Oh Louisiana,Chuck Berry,Have Mercy - His Complete Chess Recordings 1969 - 1974,7mLDS58f3LlGBaST0uVSge,268573,False,spotify:track:7mLDS58f3LlGBaST0uVSge,Unknown,0.691,0.365,4,-14.028,1,0.0499,0.739,0.103,0.137,0.798,80.255,4
I-69,Roman GianArthur,I-69,2oORAKlxaN20gTXUPW4htz,245282,False,spotify:track:2oORAKlxaN20gTXUPW4htz,Unknown,0.48,0.498,10,-8.084,0,0.12,0.66,0.0019,0.0927,0.745,84.05,4
Bam Bam,Sister Nancy,One Two,7cKLOenzViwzoHJWciMIrj,196506,False,spotify:track:7cKLOenzViwzoHJWciMIrj,Unknown,0.722,0.605,5,-6.07,1,0.153,0.825,0.0178,0.248,0.709,165.998,4
Small Town Talk,Bobby Charles,Bobby Charles [w/ Bonus Tracks],4QVdu4NSri0nezLXOGJsHF,209773,False,spotify:track:4QVdu4NSri0nezLXOGJsHF,Unknown,0.615,0.388,2,-13.629,1,0.0397,0.732,0.000453,0.0957,0.862,150.72,4
Red Clay,Jack Wilkins,Windows,1MDmOTjoaXsP7mqmGh029g,298798,False,spotify:track:1MDmOTjoaXsP7mqmGh029g,Unknown,0.584,0.529,10,-10.79,0,0.0391,0.383,0.693,0.109,0.518,134.012,4
Like a Child,Oketo,Oketo,5iYoNasLiEiinDUAkyPjyY,347493,False,spotify:track:5iYoNasLiEiinDUAkyPjyY,Unknown,0.674,0.667,2,-7.385,1,0.0358,0.206,0.0131,0.1,0.78,151.957,4
Saving a Life,Richard Houghten,Sonata De Grillo,2wCzZLZbaNMcYyeatBNHof,159117,False,spotify:track:2wCzZLZbaNMcYyeatBNHof,Unknown,0.776,0.461,10,-12.949,0,0.0496,0.449,0.863,0.105,0.829,113.945,4
I Can't Stop (Ekali Tribute),Flux Pavilion,I Can't Stop (Ekali Tribute),78dCtB2aBu8n7HZqJocrMn,238344,False,spotify:track:78dCtB2aBu8n7HZqJocrMn,Unknown,0.427,0.637,0,-7.569,0,0.0941,0.153,0.00273,0.0718,0.122,144.888,4
"Stacks (feat. Quavo, Tinie Tempah & Cesqeaux)",Yellow Claw,Los Amsterdam,5yNgZfToWkYr5WZvtJqi8W,257127,False,spotify:track:5yNgZfToWkYr5WZvtJqi8W,Unknown,0.701,0.981,2,-1.759,1,0.16,0.00302,0.00391,0.0596,0.634,150.02,4
Oh Sweet Nuthin',Hollis Brown,Gets Loaded,0ADv31kSJhI1VSCQqBbXUU,467026,False,spotify:track:0ADv31kSJhI1VSCQqBbXUU,Unknown,0.503,0.556,5,-6.666,1,0.026,0.195,2.08e-05,0.138,0.527,141.495,4
Sentimental Trash,Sweet Valley,Eternal Champ,6ULQ7r0RFDfFTyQKQbQHyz,186396,False,spotify:track:6ULQ7r0RFDfFTyQKQbQHyz,Unknown,0.557,0.607,0,-10.088,1,0.0578,0.00266,0.771,0.33,0.235,73.061,4
P-Funk (Wants To Get Funked Up),Parliament,Mothership Connection,0GIfaHgivfBCV67eYF996A,461160,False,spotify:track:0GIfaHgivfBCV67eYF996A,Unknown,0.637,0.421,9,-14.327,1,0.252,0.654,0,0.369,0.779,87.507,4
Naive Melody (This Must Be the Place) [Live],Perpetual Groove,Sweet Oblivious Antidote (Live),2GZQdmE8HvruvMKKeGgY7L,471071,False,spotify:track:2GZQdmE8HvruvMKKeGgY7L,Unknown,0.585,0.74,2,-9.54,1,0.028,0.00692,0.0553,0.694,0.534,112.649,4
Passin' Me By - Hot Chip Remix,The Pharcyde,Passin' Me By (Hot Chip Remix),4hyyudDZu1suEggY4y7pl5,357000,False,spotify:track:4hyyudDZu1suEggY4y7pl5,Unknown,0.472,0.728,1,-5.047,1,0.126,0.304,2.26e-05,0.138,0.545,81.715,4
Good Feel,Boy Named Banjo,Long Story Short,10iSvdIATjhC5LPEkvadni,344207,False,spotify:track:10iSvdIATjhC5LPEkvadni,Unknown,0.388,0.754,0,-5.665,1,0.042,0.255,0.0355,0.179,0.406,142.833,4
Bees,Caribou,The Milk of Human Kindness,3ZKI571IyBKZPHq1UiQ2Sw,323666,False,spotify:track:3ZKI571IyBKZPHq1UiQ2Sw,Unknown,0.713,0.59,9,-12.821,1,0.0304,0.8,0.899,0.111,0.783,130.71,4
Dance All Night,Tnertle,MataMata,65nzNgQOFEE8gmp5AmBrjW,213626,False,spotify:track:65nzNgQOFEE8gmp5AmBrjW,Unknown,0.739,0.623,7,-9.405,1,0.147,0.755,1.1e-06,0.189,0.612,96.003,4
The Art of Organized Noize,Organized Noize,The Art of Organized Noize,3oVC4pZwKnJWSvGHswX0nK,277899,False,spotify:track:3oVC4pZwKnJWSvGHswX0nK,Unknown,0.788,0.465,11,-9.773,1,0.0615,0.13,0.397,0.344,0.487,155.595,4
Beach Dr.,Oddisee,Rock Creek Park,4WlaOWCgugyGDxD3gyeWtY,322857,False,spotify:track:4WlaOWCgugyGDxD3gyeWtY,Unknown,0.482,0.562,5,-13.15,0,0.0737,0.0649,0.853,0.31,0.516,83.981,4
Water,Jamaican Queens,Water,1pVzZOfj9bwB42l4Mz2qJH,260399,True,spotify:track:1pVzZOfj9bwB42l4Mz2qJH,Unknown,0.598,0.657,8,-7.466,1,0.0386,0.0328,2.72e-05,0.172,0.194,114.969,4
Smoovin,The Floozies,A Vice of My Own,5sWWMfExlFKhar6EmIqENx,295720,False,spotify:track:5sWWMfExlFKhar6EmIqENx,Unknown,0.572,0.384,7,-16.785,1,0.0502,0.0879,0.771,0.29,0.567,76.009,4
Opus One,Russ Liquid,Purple,3SQyguPI469Poain6nfS8e,317140,False,spotify:track:3SQyguPI469Poain6nfS8e,Unknown,0.678,0.6,8,-6.772,1,0.0348,0.149,0.644,0.299,0.146,139.807,4
Homage Sliders,Tipper,Forward Escape,4e1qSbmOs4nA3vBP3ckgz0,300502,False,spotify:track:4e1qSbmOs4nA3vBP3ckgz0,Unknown,0.68,0.631,9,-6.623,0,0.0323,0.168,0.0308,0.0999,0.319,116.051,4
Sharon,David Bromberg,Demon In Disguise,0ZcTtlbYFHlZAwea4hTAv8,370040,False,spotify:track:0ZcTtlbYFHlZAwea4hTAv8,Unknown,0.648,0.584,9,-13.33,1,0.0762,0.313,0.000292,0.096,0.814,96.97,4
One Day I Wish to Have This Kind of Time,Ott,Mir,0CJgpdxKejhopHEWf7hjQV,513632,False,spotify:track:0CJgpdxKejhopHEWf7hjQV,Unknown,0.42,0.566,5,-10.139,1,0.0319,0.0293,0.734,0.139,0.179,136.037,4
Slowly,Max Sedgley,From The Roots To The Shoots,2wIHZ1jgTRYkQP75szx8tZ,322200,False,spotify:track:2wIHZ1jgTRYkQP75szx8tZ,Unknown,0.652,0.517,1,-7.772,1,0.181,0.00012,0.143,0.0858,0.462,172.734,4
I'll Take Another,The Main Squeeze,The Main Squeeze,75Wpcg8OAyOHMwgdJCgRpe,579080,False,spotify:track:75Wpcg8OAyOHMwgdJCgRpe,Unknown,0.426,0.59,7,-6.084,0,0.0468,0.0416,0.00205,0.118,0.289,78.398,4
Nemesis,The Motet,Dig Deep,0DrYHTyF46ANxvg0Erviwn,369906,False,spotify:track:0DrYHTyF46ANxvg0Erviwn,Unknown,0.695,0.724,1,-9.354,1,0.0403,0.000695,0.862,0.251,0.783,103.99,4
Reblow Your Mind,Gov't Mule,Mighty High,69Oq8brhsbpSu5tK1ZnQ7x,283626,False,spotify:track:69Oq8brhsbpSu5tK1ZnQ7x,Unknown,0.709,0.585,2,-6.417,1,0.0388,0.21,0.851,0.0972,0.551,74.513,4
Boo Ha 'yeah Yeah Yeah Yeah Yeah',Desmond Cheese,Space and Time,12c045rZPDMSDJHmO1UnFn,226026,False,spotify:track:12c045rZPDMSDJHmO1UnFn,Unknown,0.614,0.605,9,-8.898,1,0.0402,0.138,0.469,0.439,0.155,77.994,4
Tyrone,My Morning Jacket,"Chapter 2: Learning: Early Recordings, B-Sides, Covers, Y Mas",0axsMumJxKRTuYCMb9oeWl,312533,False,spotify:track:0axsMumJxKRTuYCMb9oeWl,Unknown,0.6,0.409,11,-10.353,1,0.0411,0.125,0.00483,0.161,0.47,131.397,3
Pass the Vibes,Nico Segal,Surf,3w04cXVTLNvkl6foI4K1ze,150829,False,spotify:track:3w04cXVTLNvkl6foI4K1ze,Unknown,0.802,0.45,7,-9.741,1,0.064,0.734,0.544,0.0919,0.305,140.022,4
Ice Melts,Drake,More Life,7bJ4mu7MHa3rHiNyKjOoSl,250770,True,spotify:track:7bJ4mu7MHa3rHiNyKjOoSl,Unknown,0.813,0.551,6,-7.605,0,0.353,0.08,0,0.386,0.598,124.957,4
Blood Red Sentimental Blues,Cotton Jones,Paranoid Cocoon,6m2OUSC736AxOVJ3W0FcEr,276333,False,spotify:track:6m2OUSC736AxOVJ3W0FcEr,Unknown,0.566,0.716,10,-6.254,1,0.0253,0.218,3.3e-06,0.185,0.679,92.982,4
Orange Blossom,Gardens & Villa,Gardens & Villa,0VytyJNppKNGEs66GevIWX,260800,False,spotify:track:0VytyJNppKNGEs66GevIWX,Unknown,0.733,0.491,0,-5.915,1,0.0891,0.547,0.000122,0.0709,0.658,172.076,4
Vultures Of Culture,Nahko And Medicine For The People,On The Verge,7yKQGusnEUuCs2xWPlWbmS,498999,False,spotify:track:7yKQGusnEUuCs2xWPlWbmS,Unknown,0.523,0.383,4,-10.876,0,0.305,0.6,0,0.196,0.296,88.178,4
Down By The River,Buddy Miles,Them Changes,6zYQOQjcQlv5zIJ17q65LG,380453,False,spotify:track:6zYQOQjcQlv5zIJ17q65LG,Unknown,0.6,0.37,2,-12.345,1,0.0376,0.183,9.94e-05,0.153,0.254,127.453,4
